isbn,title,authors,overview
9780374382513,Way Down Deep,['Ruth White'],
9780374382520,"We Were There, Too!: Young People In U.s. History",['Phillip M Hoose'],"<br>
""This may be the most exhilarating and revelatory history of our country. It is must reading for today's youth-as well as their elders."" --Studs Terkel
<p>From the boys who sailed with Columbus to today's young activists, this unique book brings to life the contributions of young people throughout American history. Based on primary sources and including 160 authentic images, this handsome oversized volume highlights the fascinating stories of more than 70 young people from diverse cultures. Young readers will be hooked into history as they meet individuals their own age who were caught up in our country's most dramatic moments-Olaudah Equiano, kidnapped from his village in western Africa and forced into slavery, Anyokah, who helped her father create a written Cherokee language, Johnny Clem, the nine-year-old drummer boy who became a Civil War hero, and Jessica Govea, a teenager who risked joining Cesar Chavez's fight for a better life for farmworkers. Throughout, Philip Hoose's own lively, knowledgeable voice provides a rich historical context-making this not only a great reference-but a great read. The first U.S. history book of this scope to focus on the role young people have played in the making of our country, its compelling stories combine to tell our larger national story, one that prompts Howard Zinn, author of <i>A People's History of the United States</i>, to comment, ""This is an extraordinary book-wonderfully readable, inspiring to young and old alike, and unique.""&nbsp;<i>We Were There Too!</i> is a 2001 National Book Award Finalist for Young People's Literature.<br>
</p>


                        <p>Biographies of dozens of young people who made a mark in American history, including explorers, planters, spies, cowpunchers, sweatshop workers, and civil rights workers.
</p>"
9780374382544,The Weaver,['Thacher Hurd'],
9780374382612,The Weather Sky,['Bruce Mcmillan'],
9780374383008,What Is A Wise Bird Like You Doing In A Silly Tale Like This?,['Uri Shulevitz'],
9780374383244,Where's Jamela?,['Niki Daly'],
9780374383893,White Midnight,['Dia Calhoun'],
9780374384005,,,
9780374384203,Why Noah Chose The Dove,['Isaac Bashevis Singer'],
9780374384227,Why Not?,['Mary Wormell.'],
9780374384289,Widget,['Lyn Rossiter Mcfarland'],
9780374384319,The Wild Boy,['Mordicai Gerstein'],
9780374384326,Introducing--Sasha Abramowitz,['Sue Halpern'],
9780374384364,William Tell,['Leonard Everett Fisher'],"<p>Legend has it that early in the fourteenth century, when the Swiss were oppressed by Austrian Hapsburg rulers, one man stood up to the tyrants. His name was William Tell.<br><br>William Tell was appalled that his people were forced to kneel to the hat of their govenor, and he refused to do so. His punishment was severe: An apple was placed on his son's head, and Tell was told to shoot it. If his arrow found its mark, the had would be removed from the town square. If it did not, young Jemmy migh die. . .<br><br>With vigorous text and stunning paintings, Leonard Everett Fisher adapts and illusrates this story of William Tell, which he calls a metaphor for freedom.<br></p>                        <p>Recounts how the legendary Swiss folk hero was forced to shoot an apple from his son's head by the tyrannical Austrian governor Gessler.</p>"
9780374384371,William And The Night Train,['Mij Kelly'],
9780374384456,The Winner's Walk,['Nancy Ruth Patterson'],"<p>Case Callahan isn't a star swimmer like his sister, Quinn. He's not a champion horse trainer like his father, or a popular stage actor like his mother. Still, Case is determined to make his mark. But one effort after another - talent show, science fair, junior horse show - is a terrible failure. It isn't until Case comes upon a lost dog that he finds his path to success. The dog, whom Case names Noah, is certainly one of a kind - what other golden retriever can answer the telephone and put dishes in the dishwasher? Together Case and Noah seem destined to become a trophy-winning team. Noah, however, is so smart because he was trained to be a service dog, and when Case learns about his dog's past, he realizes there is more than one way to be a winner.</p>
<p>With thoughtful black-and-white illustrations, this is the perfect story for any child who has struggled to discover his talents - and for any dog lover.</p>"
9780374384500,Wings And Rockets: The Story Of Women In Air And Space,['Jeannine Atkins'],"<p><b>Celebrating the hundredth anniversary of powered flight</b><br>
<br>
From Katharine Wright, sister of the Wright brothers, to Eileen Collins, the first woman commander of a spacecraft, scores of women have played critical roles in our country’s history of aviation. Wilbur and Orville Wright, who pioneered powered flight in 1903, knew how much they owed to Katharine. “When the world speaks of the Wrights,” said Orville, “they should not forget our sister.” Although Katharine Wright was among the first women to ride in an airplane, Blanche Stuart Scott was the first to sit at the controls. To achieve her dream, Blanche overcame sexism and other obstacles. The same can be said of every woman whose piloting career is highlighted here – Bessie Coleman, Amelia Earhart, Jackie Cochran, Ann Baumgartner Carl, Jerrie Cobb, Shannon Wells Lucid, and others. Their stories are sure to fire the imaginations of readers and encourage them to “follow their hearts into the sky” – or anywhere at all.<br>
<br>
This beautifully articulated history of American women who broke barriers to achieve an especially satisfying success is enhanced by clever, captivating halftone illustrations.</p>


                        <p>Tells the stories of women who have dared to challenge prejudices and rules to take their place in the skies--from Katherine Wright and Bessie Coleman to Jackie Cochran, Shannon Lucid, and Eileen Collins.
</p>"
9780374384517,Wings And Roots,['Susan Terris'],
9780374384524,Winnie & Ernst,['Gina Freschet'],
9780374384531,Wish Me Luck,['James Heneghan'],
9780374384654,With a Name Like Love,"['Hilmo', 'Tess']",
9780374384661,Wizzil,"['Steig, William', 'Blake, Quentin']",
9780374384838,Write Naked,['Peter Gould'],
9780374385187,Wow! Said The Owl,"['Hopgood', 'Tim']",
9780374385279,Working River,['Fred Powledge'],
9780374385859,The Wreck Of The Barque Stefano Off The North West Cape Of Australia In 1875,['Gustave Rathe'],"""It was the sheer adventure of going to sea that had made me so eager to leave home."" But when the barque Stefano runs aground, sixteen-year-old Miho Baccich's thrilling adventure is over. Although ten of the seventeen-man crew struggle to shore, it is soon clear that their greatest challenge was not surviving the sea. The North West Cape of Australia is barren--plagued by heat and cyclones--and after three desperate months, all but two of the sailors have starved to death. Finally, Miho and another teenager, Ivan Jurich--themselves driven to cannibalism--are rescued by aborigines. They join the tribe in its relentless trek for food and water, until a pearling ship turns toward shore in a storm and discovers the castaways. A year after the wreck, the two returned to Dubrovnik, where they told their story to a Jesuit scholar. Gustave Rathe, Miho Baccich's grandson, first read the account as a boy in 1930. He has sought out other descendants of the principal characters and pinpointed the sites of much of the story. His deft adaptation of the document unlocks an account which rivals Robinson Crusoe and Treasure Island in drama and detail, and may surpass them in emotion and insight.

                        <p>One of only ten crew members to make it to shore after a shipwreck, sixteen-year-old Miho Baccich struggles to survive, with the aid of an aboriginal tribe, on the desolate North West Cape of Australia.
</p>"
9780374386610,Yankee Girl,['Mary Ann Rodman'],
9780374386672,The Year They Burned The Books,['Nancy Garden'],"<p><b>By the author of <i>Annie on My Mind</i></b></p>
<p>When Wilson High <i>Telegraph</i> editor Jamie Crawford writes an opinion piece in support of the new sex-ed curriculum, which includes making condoms available to high school students, she has no idea that a huge controversy is brewing. Lisa Buel, a school board member, is trying to get rid of the health program, which she considers morally flawed, from its textbooks to its recommendations for outside reading. The newspaper staff find themselves in the center of the storm, and things are complicated by the fact that Jamie is in the process of coming to terms with being gay, and her best friend, Terry, also gay, has fallen in love with a boy whose parents are anti-homosexual. As Jamie's and Terry's sexual orientation becomes more obvious to other studetns, it looks as if the paper they're fighting to keep alive and honest is going to be taken away from them. Nancy Garden has depicted a contemporary battleground in a novel that probes deep into issues of censorship, prejudice, and ethics.</p>


                        <p>While trying to come to terms with her own lesbian feelings, Jamie, a high-school senior and editor of the school newspaper, finds herself in the middle of a battle with a group of townspeople over the new health education curriculum.
</p>"
9780374386719,Yellow & Pink,['William Steig'],
9780374386887,Yoon And The Christmas Mitten,['Helen Recorvits'],
9780374386894,Yoon And The Jade Bracelet,"['Helen Recorvits', 'Gabi Swiatkowska']","<p>It is Yoon’s birthday and all she wants is a jump rope so she can play with the other girls in the school yard. Instead, Yoon’s mother gives her a Korean storybook about a silly girl who is tricked by a tiger. Yoon also receives a jade bracelet that once belonged to her grandmother. The next day at school, a girl offers to teach Yoon how to jump rope, but for a price: she wants to borrow the jade bracelet. When Yoon tries to get her bracelet back, the girl swears it belongs to her. Yoon must use the lessons learned in her storybook and her “Shining Wisdom” to retrieve the precious keepsake.</p>
<p>In this third book featuring Yoon, lush impressionistic dreamscapes evoke a simple and timeless message: it is possible to trick a tiger.</p>
<p>&nbsp;</p>
<p><i>Yoon and the Jade Bracelet</i> is a 2009 Bank Street - Best Children's Book of the Year.</p>"
9780374387068,You Don't Know Me,['David Klass'],
9780374387082,"You're A Brave Man, Julius Zimmerman",['Claudia Mills'],
9780374387785,The Young Unicorns,"[""Madeleine L'engle""]",
9780374388119,Zan Hagen's Marathon,['R. Rozanne Knudson'],
9780374392239,Zulu Dog,['Anton Ferreira'],
9780374397302,Zoo Dreams,['Cor Hazelaar'],
9780374399054,My Life Undecided,"['Brody', 'Jessica']",
9780374399108,,,
9780374399115,Flash,['Michael Cadnum'],"<p>When two teenage&nbsp;brothers bungle a bank robbery, their attempt to hide the evidence is witnessed—aurally—by Terrence, a legally blind neighbor. Terrence tells his girlfriend, Nina, and her brother,&nbsp;who then disappears with a handgun. Nina is afraid of what he might do to the brothers. But she also has every reason to fear what the brothers will do to Terrence.&nbsp;</p>
<p><i>Flash</i> ingeniously interweaves the stories of&nbsp;two who are hellbent on a destructive path, two who stand in their way, and one whose actions may be the spark to set the whole thing off.</p>"
9780374399153,Signal,['Cynthia Defelice'],
9780374399177,The Survival Kit,['Donna Freitas'],
9780374399184,Planting The Trees Of Kenya: The Story Of Wangari Maathai (frances Foster Books),['Claire A. Nivola'],
9780374399252,Marveltown,['Bruce McCall'],
9780374399290,Easy as Pie,"['Cari Best', 'Melissa Sweet']","<p>Jacob learned the rules&nbsp;of baking from watching Chef Monty on TV, and now he is&nbsp;ready to make&nbsp;his&nbsp;own peach&nbsp;pie in his Easy-On Oven.&nbsp;Even when things get messy and&nbsp;Jacob's parents say there is no more time for baking,&nbsp;he is determined to see his pie through to the end.&nbsp;Cari Best's tasty text and Melissa Sweet's scrumptious collage illustrations&nbsp;combine to make a picture book as satisfying as a perfect slice of pie.</p><p><i>Easy as Pie</i> is a 2011 Bank Street - Best Children's Book of the Year.</p>"
9780374399320,Julia's Kitchen,['Brenda A. Ferber'],"<p>Cara Segal is a born worrier. She figures her worrying works like a whisper in Godâs ear â if Caraâs concerned about car crashes, kidnappings, or murders, she lets God know, and he always spares her. But Cara never thought to worry about a fire. And one night while sheâs sleeping at a friendâs house, her house catches fire, and her mother and younger sister are both killed.</p><p>Throughout shiva, the initial Jewish mourning period, Cara canât help wondering about Godâs role in the tragedy. And what is her fatherâs role in her life now? He walks around like a ghost and refuses to talk about the fire. Cara longs for her family and her home, where sweet smells filled the house as Caraâs mom filled orders for her catering business, Juliaâs Kitchen. Then one day a call comes in for a cookie order, and Cara gets a wild idea. Maybe by bringing back Juliaâs Kitchen, she can find a way to reconnect with everything sheâs lost.</p><p>Complete with a glossary of Hebrew and Yiddish terms and a recipe for chocolate chip cookies, this debut novel is a joyous tribute to the resiliency of the human spirit.&nbsp;<i>Julia's Kitchen</i> is a 2007 Bank Street - Best Children's Book of the Year.</p>"
9780374399351,Fair Has Nothing To Do With It,['Cynthia Cotten'],
9780374399368,The House Of Djinn,['Suzanne Fisher Staples'],
9780374399375,Greetings From Nowhere (frances Foster Books),"[""Barbara O'connor""]","<p>Aggie isn’t expecting visitors at the Sleepy Time Motel in the Great Smoky Mountains. Since her husband died, she is all alone with her cat, Ugly, and keeping up with the bills and repairs has become next to impossible. The pool is empty, the garden is overgrown, and not a soul has come to stay in nearly three months. When she reluctantly places a For Sale ad in the newspaper, Aggie doesn’t know that Kirby and his mom will need a room when their car breaks down on the way to Kirby’s new reform school. Or that Loretta and her parents will arrive in her dad’s plumbing company van on a trip meant to honor the memory of Loretta’s birth mother. Or that Clyde Dover will answer the For Sale ad in such a hurry and move in with his daughter, Willow, looking for a brand-new life to replace the one that was fractured when Willow’s mom left. Perhaps the biggest surprise of all is that Aggie and her guests find just the friends they need at the shabby motel in the middle of nowhere.</p>
<p>From an author long recognized for her true Southern voice and heartfelt characters, <i>Greetings from Nowhere</i>, with its four intertwining stories, brings Barbara O’Connor’s work to a new level of sophistication.</p>"
9780374399382,Kissing The Bee,['Kathe Koja'],"<p>Senior year is flying by, the prom is approaching, and Dana, her best friend, Avra, and Avra’s boyfriend, Emil, are about to encounter the pains and pleasures of that intricate beehive called adult life. While Dana plans on college, Avra plots escape once school is over—and plans to take Emil along for the ride. What does Emil want? He’s not saying. Dana studies bees for a biology project, fascinated by their habits and their mythological imagery – but in real life, emotions can sting, and while two’s company, these three may just become a crowd. As Dana reminds us, in every hive there is only one queen bee.</p>
<p>&nbsp;</p>
<p>With remarkably textured language and a distinctive heroine, <i>Kissing the Bee</i> is a novel of rare depth and stark honesty that will draw readers in from the very first page.&nbsp;<i>Kissing the Bee</i> is a 2008 Bank Street - Best Children's Book of the Year.</p>"
9780374399399,Bringing Ezra Back,['Cynthia Defelice'],"<p>September 1840 marks five months since twelve-year-old Nathan Fowler’s life-threatening encounter with Weasel, the heartless man who stalked Nathan like a wild animal through the forest. Nathan hasn’t been the same since, wary of every new person he meets – including the visiting peddler Orrin Beckwith. When Beckwith shows Nate and his family a handbill advertising a show with a “white Injun,” a man without a tongue, Nathan is sure the man is his friend Ezra, who lost his tongue to Weasel’s knife. Determined to save Ezra from this traveling show of “human oddities,” Nathan sets out with Beckwith from Ohio to Pennsylvania. On the way, Nathan encounters more people than he’s ever met before, and he begins to learn a thing or two about human nature. The biggest shock, however, is Ezra himself, and it will take more than Nathan bargained for to bring him back home.</p>
<p>&nbsp;</p>
<p>This long-anticipated sequel to <i>Weasel</i> is a masterful adventure story, in which Nathan Fowler triumphs over the legacy of fear left him by the villain Weasel.</p>
<p>&nbsp;</p>
<p><i>Bringing Ezra Back</i> is a 2007 Bank Street - Best Children's Book of the Year.</p>"
9780374399504,Dark Angel,['David Klass'],
9780374399528,The Flight Of A Dove,['Alexandra Day'],"<b>An inspiring story about an autistic child</b>
<p>Betsy is a child trapped inside her own body. Her autism keeps her isolated and alone, a world apart from even her mother. After hearing about a school for children with developmental disabilities, Betsy's mother enrolls her with high hopes. But once there, Betsy cries uncontrollably and refuses all attempts to comfort her. She sits with her eyes shut tight and her fists clenched. The head teacher believes that animals sometimes help children overcome problems, so she tries to engage Betsy with the many pets in residence at the school. Betsy shows no interest in any of them -- until the day one special bird manages to catch her attention.<br>
<i>The Flight of a Dove</i> is a moving story graced with evocative illustrations by the author, who works in hospitals with her own therapy dog.<br>
</p>


                        <p>Four-year-old Betsy, an autistic child, begins to improve after she sees a dove, one of the animals at her preschool, fly into the air. Based on a true story.
</p>"
9780374399573,Bob,['Tracey Campbell Pearson'],
9780374399603,"Some From The Moon, Some From The Sun: Poems And Songs For Everyone",['Margot Zemach'],
9780374399610,Away to the Goldfields!,['Pat Derby'],
9780374399634,Home Of The Braves,['David Klass'],
9780374399641,Library Book: Earthquake (avenues),"['Deborah J Short', 'Josefina Villamil Tinajero', 'Alfredo Schifini']",
9780374399665,,,
9780374399672,Fox,['Kate Banks'],
9780374399696,Madlenka,['Peter Sís'],
9780374399740,The Lion&#39;s Share,['Chris Conover'],
9780374399788,Memories Of Babi,['Aranka Siegal'],"<p>Piri is a city girl, but every year she goes to visit her grandmother Babi on her farm in the Ukrainian village of Komjaty. There is a lot that Piri finds strange, even scary, in Komjaty, such as the ghost in the form of a rooster who supposedly haunts the cemetery! But Piri loves country life: making corn bread, eating plums right off the tree, venturing out with her grandmother in the early morning to hunt for mushrooms. And during her time with Babi, Piri learns lessons that will stay with her all of her life, about the importance of honest hard work, of caring for the less fortunate, and of having the courage to stand up for those who cannot stand up for themselves.</p>
<p>In these nine stories, Aranka Siegal paints a tender portrait of the love between a grandmother and granddaughter, inspired by her own experiences with her grandmother.</p>
<p><i>Memories of Babi</i> is a 2009 Bank Street - Best Children's Book of the Year.</p>"
9780374399818,Run If You Dare,['Randy Powell'],
9780374399825,My Brother Bert,"['Hughes', 'Ted']",
9780374399894,Joey Pigza Loses Control,['Jack Gantos'],
9780374399900,Bear Noel,['Olivier Dunrea'],
9780374399924,It's Snowing!,['Olivier Dunrea'],
9780374400057,Tell Me Everything,"['Coman', 'Carolyn']",
9780374400064,Twists And Turns,['Janet Mcdonald'],
9780374400118,Annie On My Mind,['Nancy Garden'],"<p>This groundbreaking book, first published in 1982, is the story of two teenage girls whose friendship blossoms into love and who, despite pressures from family and school that threaten their relationship, promise to be true to each other and their feelings.</p>
<p>Of the author and the book, the Margaret A. Edwards Award committee said, ""Nancy Garden has the distinction of being the first author for young adults to create a lesbian love story with a positive ending. Using a fluid, readable style, Garden opens a window through which readers can find courage to be true to themselves.""</p>
<p>The 25th Anniversary Edition features a full-length interview with the author by Kathleen T. Horning, Director of the Cooperative Children's Book Center. Ms. Garden answers such revealing questions as how she knew she was gay, why she wrote the book, censorship, and the book's impact on readers - then and now.</p>


                        <p>Liza puts aside her feelings for Annie after the disaster at school, but eventually she allows love to triumph over the ignorance of people.
</p>"
9780374400163,Abel's Island,['William Steig'],
9780374400286,Guerrilla Season,"['Hughes', 'Pat']",
9780374403454,All The Small Poems And 14 More,"['Valerie Worth', 'Natalie Babbitt']","<p>All four <i>Small Poems</i> books in one volume plus fourteen new poems ""every bit as worthy as their predecessors"" (The Horn Book)</p>"
9780374403577,Alpha And The Dirty Baby,['Brock Cole'],
9780374403584,The Amazing Bone (reading Rainbow Books),['William Steig'],
9780374403607,Amos & Boris,['William Steig'],
9780374404130,Annie On My Mind,['Nancy Garden'],
9780374404147,Annie On My Mind,['Nancy Garden'],
9780374404208,Anywhere Else But Here,['Bruce Clements'],
9780374404581,At The Sign Of The Star,['Katherine Sturtevant'],
9780374404758,Bad: A Novel (aerial Fiction),['Jean Ferris'],"<p><b>Inspired by the author's work in a girls' rehabilitation center.</b></p>
<p>Ray called it skating when we did the crazy things . . . Hot-wiring a fancy car for a joyride after midnight. Boosting stuff from stores . . .</p>
<p>Sixteen-year-old Dallas loves the rush, the excitement of ""skating."" But then she and her friends decide to rob a convenience store and it's Dallas who gets caught while the others get away. Since it is her first offense, she thinks her father will help her out - but when the judge says she can go home on probation her father says no, he can't control her. So the judge gives Dallas six months in the Girls' Rehabilitation Center. Once there, Dallas meets an assortment of ""bad"" girls, many of whom don't expect to change, and those who do often don't make it. How Dallas comes to terms with herself - both the bad and the good - makes for a heartfelt and insightful novel about troubled teenagers and the odds they face in trying to turn their lives around.</p>"
9780374406103,The Berry-picking Man,['Jane Buchanan'],
9780374406967,Black Jack (sunburst Book),['Leon Garfield'],
9780374407148,Blue Remembered Hills: A Recollection,"['Sutcliff', 'Rosemary']",
9780374408770,The Bombers' Moon,['Betty Vander Els'],
9780374408862,The Boxer (sunburst Book),['Kathleen Karr'],
9780374408879,Boy In The Burning House,['Tim Wynne-jones'],"<p><b>An Edgar Award Winner</b></p>
<p>Two years after his father's mysterious disappearance, Jim Hawkins is coping — barely. Underneath, he's frozen in uncertainty and grief. What did happen to his father? Is he dead or just gone? Then Jim meets Ruth Rose. Moody, provocative, she's the bad-girl stepdaughter of Father Fisher, Jim's father's childhood friend and the town pastor, and she shocks Jim out of his stupor when she tells him her stepfather is a murderer. ""Don't you want to know who he murdered?"" she asks. Jim doesn't. Ruth Rose is clearly crazy — a sixteen-year-old misfit. Yet something about her fierce conviction pierces Jim's shell. He begins to burn with a desire for the truth, until it becomes clear that it may be more unsettling than he can bear. What is the real meaning of the strange prayers Father Fisher intones behind the door of his private sanctuary? Why does Ruth Rose suddenly disappear? And what really happened thirty years ago when a boy died in a burning house? &nbsp;<i>The Boy in the Burning House</i> is the winner of the 2002 Edgar Award for Best Young Adult Mystery.</p>


                        <p><b>Winner of the 2002 Edgar Allan Poe Award for Best Young Adult Mystery.</b>
</p>"
9780374409890,Burton And Stanley (a Sunburst Book),"[""Frank O'rourke""]",
9780374410247,C D C ? (sunburst Book),['William Steig'],
9780374410384,Caleb and Kate,['William Steig'],
9780374410421,The Canning Season,['Polly Horvath'],
9780374410728,Caesar's Antlers,['Brook Hansen'],
9780374411770,Changes,['Anthony Browne'],
9780374411831,Chill Wind,['Janet McDonald'],"<p><b>A tough and funny project girl manages to make that chill wind blow away</b></p><p>The good life, according to Aisha Ingram, is easy. It's hanging with friends, dancing, listening to music, whatever . . . but it doesn't include worrying about the future. Chilling out is her mantra until she receives a sixty-day termination-of-welfare-benefits notice. Without her monthly food stamps and assistance checks and with no help from the father of her two children, Aisha's life threatens to become a little too chilly. The clock is ticking and she doesn't have many options, but one thing she knows for sure: workfare is not for her. There's no way she's going to scrub subway cars or sweep city sidewalks. Aisha tries to come up with other ways to get money, but things don't look good. Soon another notice comes: only thirty days left. Then she sees an ad on TV for BIGMODELS, and she figures she might as well check out the agency. After all, she is pretty enough. But just when it looks like Aisha's problems might be solved, things grow crazy again.</p><p>In Aisha, Janet McDonald has created a larger-than-life heroine who finds and succeeds at what is right for her.&nbsp;<i>Chill Wind</i> is the winner of the 2003 Coretta Scott King - John Steptoe New Talent Award.</p>                        <p>Afraid that she will have no where to go when her welfare checks are stopped, nineteen-year-old high school dropout Aisha tries to figure out how she can support herself and her two young children in New York City.</p>"
9780374411893,The Ch'i-lin Purse: A Collection Of Ancient Chinese Stories (sunburst Book),['Linda Fang'],
9780374412296,The Clay Marble,['Minfong Ho'],
9780374413316,Comet In Moominland (moomins),['Tove Jansson'],
9780374416997,Dean Duffy (aerial) (aerial Fiction),['Randy Powell'],"Dean Duffy's brilliant baseball career ended before he graduated from high school. Even though his pitching arm has gone bad, his coach and lifelong mentor hasn't given up on him. But does Dean want another chance? An ALA Best Book for Young Adults. 176 pp. Ages 12 and up. Pub: 3/98.

                        <p>Eighteen-year-old Dean, a former high school baseball star whose future has been ruined by a batting slump and a bad arm, is offered a college baseball scholarship and finds himself uncertain of whether to take it.
</p>"
9780374417024,Deep Dream Of The Rain Forest,['Malcolm Bosse'],"<p>Three explorers-fifteen-year-old orphan Harry Windsor, Bayang, a young Iban tribesman, and Tombong, an outcast Iban girl-find mystery and adventure in the jungles of Borneo.</p>


                        <p>While on an expedition with his uncle in the jungles of Borneo in 1920, fifteen-year-old Harry Windsor is captured by Bayang, a young Iban tribesman, who believes that Harry has some power to help him and an outcast Iban girl on their dream quest.
</p>"
9780374417086,The Devil's Storybook (sunburst Book),['Natalie Babbitt'],
9780374418106,Doctor De Soto (a Sunburst Book),['William Steig'],
9780374419301,The Eagle Of The Ninth (the Roman Britain Trilogy),['Rosemary Sutcliff'],
9780374420284,El Güero: A True Adventure Story (sunburst Book),['Elizabeth Borton De Trevino'],
9780374420642,Elisabeth,"['Nivola', 'Claire A.']",
9780374422233,The Examination,['Malcolm Bosse'],"<p>Fifteen-year-old Hong and his older brother Chen face famine, flood, pirates, and jealous rivals on their journey through fifteenth century China as Chen pursues his calling as a scholar and Hong becomes involved with a secret society known as the White Lotus.</p>"
9780374422387,The Eyes Of The Amaryllis,['Natalie Babbitt'],
9780374422547,Fabulous Beasts,['Alison Lurie'],
9780374422615,Family Reunion,"['Tusa', 'Tricia']",
9780374423070,Finn Family Moomintroll (moomins),['Tove Jansson'],
9780374423292,"5 Novels: Alan Mendelsohn, The Boy From Mars; Slaves Of Spiegel; The Snarkout Boys And The Avocado Of Death; The Last Guru; Young Adult Novel",['Daniel Pinkwater'],
9780374423568,Flying To The Moon: An Astronaut's Story,['Michael Collins'],"<br>
In this entrancing account, space traveler Michael Collins recalls his early days as an Air Force test pilot, his astronaut training at NASA, and his unparalleled experiences in orbit, including the Apollo 11 mission, the first manned lunar landing. The final chapter to his autobiography, revised and updated for this edition, is an exciting and convincing argument in favor of mankind's continued exploration of our universe. &nbsp;""Several astronauts have written about their experiences, but none so well as Michael Collins...This is just the book to give the child whose parents made Yeager and The Right Stuff best sellers.""-The Washington Post Book World<br>"
9780374424596,Francie,['Karen English'],
9780374424824,A Frost In The Night,['Edith Baer'],
9780374425173,Ordinary Magic,['Malcolm Bosse'],
9780374425180,The Gardener (sunburst Books),['Sarah Stewart'],
9780374425340,George Washington's Cows,['David Small'],
9780374425395,Georgie,['Robert Bright'],
9780374425425,Georgie And The Robbers,['Robert Bright'],
9780374425753,The Goats (a Sunburst Book),"['Cole', 'Brock']",
9780374425760,The Goats,['Brock; Brook Cole Cole'],
9780374425845,The Gold Of Dreams,"['Jose Maria Merino', 'Helen Lane']","Fifteen-year-old Miguel, the son of a conquistador, embarks on a dangerous search for a temple of gold in the uncharted territories of Mexico.

                        <p>Fifteen-year-old Miguel, the son of a conquistador, embarks on a dangerous search for a temple of gold in the uncharted territories of Mexico.
</p>"
9780374427672,Goody Hall,['Natalie Babbitt'],
9780374427863,Gotta Go! Gotta Go!: A Picture Book (sunburst Book),['Sam Swope'],"<p><b>An incredible journey</b></p>
<p>""I don't know much, but I know what I know. I gotta go! I gotta go! I gotta go to Mexico!"" The creepy-crawly bug doesn't know why she does what she does. She only knows she has to do it. But making the journey seems impossible for the slow-moving critter, who has no idea what or where Mexico is. Then an everyday miracle occurs, bringing a transformation that will help her fulfill her destiny. Each autumn, millions of Monarch butterflies migrate from the central and eastern United States and Canada to colonies in the mountains of Mexico, where they mate before flying north in the spring to lay their eggs. In simple, jaunty text and pictures, Sam Swope and Sue Riddle celebrate the amazing story of one of these intrepid bugs.</p>


                        <p>Although she does not know why or how, a small creepy-crawly bug is certain that she must make her way to Mexico.
</p>"
9780374428020,The Green Book (sunburst Book),['Jill Paton Walsh'],
9780374428167,Gus And Grandpa And The Two-wheeled Bike,"['Claudia Mills', 'Catherine Stock']",
9780374428716,The Halloween House,['Erica Silverman'],
9780374428952,Harry Kitten And Tucker Mouse (chester Cricket And His Friends),['George Selden'],
9780374429850,"Hey, Al",['Arthur Yorinks'],"<p>Al, a janitor, and his faithful dog, Eddie, live in a single room on the West Side. They eat together, they work together, they do everything together. So what's the problem?</p>
<p>Thier room is crowded and cramped; their life is an endless struggle. Al and Eddie are practically at eachothers throats when a large and mysterious bird offers them a new life in paradise. After some debate, they decide to accept.</p>
<p>Transported to a gorgeous island in the sky, Al and Eddie are soon living a life of ease and luxury. But they come to find that the grass can be a little too green on the other side. After a dramatic, nearly tragic escape from their paradise prison, both man and dog agree: there really is no place like home.&nbsp;<i>Hey, Al</i> is the winner of the 1987 Caldecott Medal.</p>


                        <p>A city janitor and his treasured canine companion are transported by a large colorful bird to an island in the sky, where their comfortable paradise existence threatens to turn them into birds as well.
</p>"
9780374430702,Hildegard Sings,['Thomas Wharton'],
9780374435257,"I, Juan De Pareja (sunburst Book)",['Elizabeth Borton De Trevino'],
9780374435448,I Want A Cat,['Tony Ross'],
9780374436087,Invincible Summer (aerial Fiction),['Jean Ferris'],"Seventeen-year-old Robin, in treatment for leukemia, falls in love with a boy who also has the disease, and together they attempt to survive their ordeal.

                        <p>Seventeen-year-old Robin, in treatment for leukemia, falls in love with a boy who also has the disease, and together they attempt to survive their ordeal.
</p>"
9780374436094,In The Trail Of The Wind,"['Bierhorst, John.']","<p><b>An ALA Notable Book</b></p>
<p>A story—and history—reaching back thousands of years unfolds in this diverse and unusual collection of Native American poetry, which gathers dozens of works that have been translated from over forty languages. Representing all the best-known Indian peoples of North and South America, <i>In the Trail of the Wind</i> is a cross-cultural anthology—the first of its kind—that brings into focus the similarities between tribes as widely separated as the Sioux and the Aztec, the Cherokee and the ancient Maya.</p>
<p>Here we find an array of omens, battle songs, orations, love lyrics, prayers, dreams, and mysteries incantations. Beginning with the origin of the earth and the emergence of humanity, the sequence of poems proceeds through that rituals of birth, love, war, and death to the foreshadowing of the Conquest, the days of despair, and, finally, the apocalyptic visions of a new life.</p>
<p>Editor John Bierhorst also offers a detailed Introduction; a richly thorough Notes section on the translators, meanings, contexts, and specific references of these poems; and a complete Glossary of Tribes, Cultures, and Languages. <i>In the Trail of the Wind</i> concludes with a Suggestions for Further Reading page.</p>"
9780374436285,Is Kissing A Girl Who Smokes Like Licking An Ashtray?,['Randy Powell'],
