isbn,title,authors,overview
9.78037E+12,Dead And Breakfast: A Mavis Lashley Mystery,['Robert Nordan'],"<p><i>MURDER</i> OVER EASY</p>
<p>Mavis Lashley, being a widow of a certain age, is rather set in her routine. But when her oldest and dearest friend, Eileen Hollowell, needs her, right away she's on a bus rolling through North Carolina, no questions asked. Upon arriving at Eileen's beautiful mountain farm, Mavis senses immediately that something is terribly wrong.</p>
<p>Still full of grit and good humor, Eileen has decided to turn her home into a bed-and-breakfast. But ugly acts of sabotage, and worse, have unnerved her. While Mavis surreptitiously puts her sharp eyes and plain common sense to the situation, the body of a local teenager is found on Eileen's property and her grown but mentally impaired son is suspected. Mavis knows poor Claude wouldn't hurt a fly — but she's beginning to suspect who just might murder an innocent girl. And who might be keeping the kinds of secrets that are worth killing to hide.</p>"
9.78037E+12,"Murder In The Swamp (wwl Mystery, 490)","['Kliewer', 'Dorothy']","<p><i>Murky Deaths</i></p>
<p>A woman's body is dragged from Lake Percifal, the latest in a string of murders that have plagued rural Rufus County. The victims, all women in their mid-thirties, were strangled and tossed into the fetid, swampy end of the tiny lake.</p>
<p>Determined to break the story, newspaper reporter Deedra Masefield rents an abandoned storefront with a view of the lake's cabins to keep a watch on the neighbors. None of the longtime residents in the desolate stretch of California is above suspicion — but which one might be a killer?</p>
<p>Barely surviving a plunge into the frigid, terrifying depths of the swamp itself, Deedra discovers grisly secrets beneath the surface and makes the stunning connection between the murderer and his victims. She's finally got her killer story — she's just got to live long enough to tell it.</p>"
9.78037E+12,Confessions of an Angry Girl,['Louise Rozett'],"<p><i>Rose Zarelli, self-proclaimed word geek and angry girl, has some confessions to makeÂ</i></p><p>1. I'm <i>livid</i> all the time. Why? My dad died. My mom barely talks. My brother abandoned us. I think I'm allowed to be <i>irate,</i> don't you?</p><p>2. I make people <i>furious</i> regularly. Want an example? I kissed Jamie Forta, a badass guy who <i>might</i> be dating a cheerleader. She is now <i>enraged</i> and out for blood. Mine.</p><p>3. High school might as well be Mars. My best friend has been replaced by an alien, and I <i>see red</i> all the time. (Mars is red and seeing red means being angry-get it?)</p><p>Here are some other vocab words that describe my life: <i>Inadequate. Insufferable. Intolerable.</i></p><p>(Don't know what they mean? Look them up yourself.)</p><p><i>(Sorry. That was rude.)</i></p>"
9.78037E+12,Secrets of the Oasis (Harlequin Presents Series #3040),['Abby Green'],"<p><i>Shocking secrets of the sands!</i></p><p>When she gave herself to Sheikh Salman in Paris five years ago, Jamilah Moreau fantasized about wedding dresses and happy endings. But Salman was driven by desire, not diamond solitaires.Â</p><p>Now, sheikh of a desert kingdom, Salman can have anything he wants-and, as Jamilah discovers when he spirits her off to a desert oasis, it's still her! However, time has wrought changes, and their lovemaking is no longer enough. Something happened back in Paris that had everlasting consequences for both of them.Â</p>"
9.78037E+12,The Girl Nobody Wanted (harlequin Presents Series #3096),['Lynn Raye Harris'],"<p><i>Stop the Press: Jilted Bride Stranded with a Notorious Playboy!</i></p>
<p>Anna Constantinides, publicly humiliated when her longtime fiancé announced his engagement to someone else, might have thought things couldn't get any worse. Until her private jet crash-landed on an uninhabited island, leaving her stranded with billionaire hotel magnate Leo Jackson.</p>
<p>Renowned playboy Leo's reputation is legendary, and if the smoldering looks they were fighting to contain when rescued are anything to go by, there can only be one question on <i>everybody's</i> lips: <i>Just how long did it take wickedly sexy Leo to undress buttoned-up heiress Anna?</i></p>"
9.78037E+12,"Restored To Death (wwl Mystery, 496)",['Nancy Bell'],"<p><i>Texas Toast</i></p>
<p>Between raising his precocious teenage daughter and dodging the matchmaking of the local busybodies, Jackson Crain devotes himself to the curious peccadilloes of being a judge in tiny Post Oak, Texas. Aside from the occasional brawl or beating, hard crime here is rare. That changes when Dora Hughes, Jackson's shrewish sister-in-law, is bludgeoned <i>and</i> strangled to death while sunbathing on her patio.</p>
<p>Dora's henpecked husband, Ron, is accused of the crime. The man had been carrying on with a perky local waitress, and had demanded a divorce just before Dora died. But the case evolves into something decidedly sinister when a second body, a teenage girl, is found in a cornfield. And when Jackson connects both victims to a beautiful, exotic newcomer to Post Oak — a woman to whom he is dangerously attracted — the hunt for a clever killer exposes shattering secrets guaranteed to leave even the local gossips speechless.</p>"
9.78037E+12,On a Dark Wing,['Jordan Dane'],"<p><i>The choices I had made led to the moment when fate took over. I would learn a lesson I wasn't prepared for. And Death would be my willing teacher.</i></p><p>Five years ago, Abbey Chandler cheated Death. She survived a horrific car accident, but her lucky break came at the expense of her mother's life and changed everything. After she crossed paths with Death-by taking the hand of an ethereal boy made of clouds and sky-she would never be normal again.</p><p>Now she's the target of Death's ravens and an innocent boy's life is on the line. When Nate Holden-Abbey's secret crush-starts to climb Alaska's Denali, the Angel of Death stalks him because of <i>her.</i></p><p>And Abbey finds out the hard way that Death never forgets.</p>"
9.78037E+12,"Painted Lady (wwl Mystery, 488)",['Peter Abresch'],"<p><i>The Wild Wild West</i></p>
<p>Retired physical therapist James P. Dandy embarks on another Elderhostel adventure with his ladylove, artist Dodee Swisher, this time along the old Santa Fe Trail. But before the trip even gets under way, he sees a Native American woman plunge to her death from a Denver rooftop.</p>
<p>Jim suspects that the woman, a shaman believed to possess a priceless Mayan artifact, was pushed. Soon it's clear somebody thinks Jim knows the whereabouts of the statue — a gold and diamond-encrusted falcon. It's a misconception that is becoming dangerous to both Jim and Dodee's well-being.</p>
<p>Another grisly murder occurs on the historic trail through the Wild West, and mysteries old and new find Jim caught in a shoot-out in Cimarron with a killer determined to make this Dandy's Last Stand.</p>"
9.78037E+12,High Society: An Anthology,['Penny Jordan'],"<p><i>These high-rolling bachelors may recognize a good business deal when they see itbut love? That's another story.</i></p>
<p><i>Expecting the Playboy's Heir</i></p>
<p>Silas Carter's jet-set life leaves no room for relationships, but he realizes marriage is a logical next step—and he has the perfect bride in mind! Julia Fellowes is beautiful, and well connected, and Silas is determined to make her his convenient wife. The pleasure of sharing her bed will just be a bonus.</p>
<p><i>Blackmailing the Society Bride</i></p>
<p>Millionaire Marcus Canning figures it's time to become a father—and husband. First he'll need a wife, and recently divorced, deeply in debt Lucy Blayne is the ideal candidate. But after the vows are exchanged and nights are shared, an outsider raises the stakes, putting life and love on the line!</p>"
9.78037E+12,Sacrifice,['Cayla Kluver'],"<p><i>This is not the time for the fight to end. Now is when the fight will begin. This is the time to regain what has been lost.</i></p><p><i>Alera</i></p><p>Queen of a fallen kingdom, secretly in love with the enemy.</p><p><i>Shaselle</i></p><p>Daughter of a murdered father, rebel with a cause.</p><p>One lives behind the former Hytanican palace walls and walks the razor's edge to keep the fragile peace in her beloved homeland. The other slips through the war-torn streets, seeking retribution for her family's tragedy, following whispers of insurgency.</p><p>Both face choices that will separate them from those they cannot help but love. As their stories intertwine, a conspiracy ignites that may end in slavery or death-or lead to freedom anew, if only each can face what must be sacrificed.</p>"
9.78037E+12,Colton Showdown (Harlequin Romantic Suspense Series #1732),['Marie Ferrarella'],"<p><i>You're safe from those monsters now.</i></p><p>It's supposed to be the final confrontation. Philly detective Tate Colton will go under cover to bust the sex trafficking ring targeting young Amish women. He doesn't count on his sting operation falling apart-or being forced to escape with the breathtaking key witness he's sworn to protect.</p><p>Hiding in New York City with a handsome detective? Amish seamstress Hannah Troyer's more than a little out of her element. The big city-and men like Tate-are part of a world that's nothing like what she's used to. As danger inches closer, he's her only route to safetyÂand a forbidden attraction she dares to indulge in.</p>"
9.78037E+12,Banished To The Harem,['Carol Marinelli'],"<p>A black eye and a night in prison was not how Sheikh Rakhal Alzirz expected his latest fling to end, but it was worth it, for the pleasure of meeting his <i>next</i> conquest!</p>
<p>His return to the throne imminent, Rakhal seizes the chance to discover if Natasha is as fiery between the sheets as her flaming red hair, but his recklessness has consequences.</p>
<p>Natasha might be carrying the Alzirz heir, so Rakhal whisks her away to the desert to await the truth. In the meantime, he has a vacancy that needs to be filled!</p>"
9.78037E+12,Mayhem (a Mystyx Novel),['Artist Arthur'],"<p>A lot can change in a few months. Jake Palmer is living proof of that. In a short time, the onceshy loner has discovered his incredible supernatural abilities and forged a tight bond with his fellow Mystyx. What's more—he's fallen for his best friend, Krystal. And fallen hard.</p>
<p>Still, some things remain the same—like the jocks who keep bullying him. Even though they have no idea how powerful Jake has become. And while he tries to follow Krystal's advice, he may not be able to keep his cool much longer. But there are bigger problems ahead, because the darkness that's been hovering nearby is about to descend on the town of Lincoln, Connecticut. And when it does, the Mystyx will learn who to trust, who to fear and just how much is at stake</p>"
9.78037E+12,A Doctor's Watch,['Vickie Taylor'],"<p>A year after the death of her husband, single mother Mia Serrat finally got herself back on track…when a mysterious accident left her fearing for her life—and her heart. Mia knew that Ty Hansen, the hotshot psychiatrist assigned to her case, was the last man she should be falling for. Yet their professional relationship quickly became personal. <i>Very personal.</i> Their forbidden romance screeched to a halt when Mia's son went missing and she was named as the prime suspect. Could she convince Ty of both her sanity and her innocence before it was too late?<br>
</p>"
9.78037E+12,Spellcaster,['Cara Lynn Shultz'],"<p>After breaking a centuries-old romantic curse, Emma Connor is (almost) glad to get back to normal problems. AlthoughÂit's not easy dealing with the jealous cliques and gossip that rule her exclusive Upper East Side prep, even for a seventeen-year-old newbie witch. Having the most-wanted boy in school as her eternal soul mate sure helps ease the pain-especially since wealthy, rocker-hot Brendan Salinger is very good at staying irresistibly closeÂ.</p><p>But something dark and hungry is using Emma's and Brendan's deepest fears to reveal damaging secrets and destroy their trust in each other. And Emma's crash course in Ã¼berspells may not be enough to keep them safeÂor to stop an inhuman force bent on making their unsuspected power its own.</p>"
9.78037E+12,There and Now (Harlequin Bestselling Author Series),['Linda Lael Miller'],"<p>After her divorce was finalized, Elisabeth McCartney felt adrift, lost. So she decided to escape to her centuries-old family home. People in Pine River had said the house was haunted, but Elisabeth never believed them. Until one night when she heard the voice of a child. She followed the voiceÂall the way back to 1892.</p><p>Elisabeth wasn't prepared to be thrust into a Victorian world. Nor was she prepared for the emotional pull she felt for widower Jonathan Fortner and his daughter, Trista. And yet Elisabeth knew she didn't belong in his time and they could never be together. She also knew that tragedy was in Jonathan and Trista's future. If she stayed in the past, she could save them. But would that mean that they were destined to be separated by time?</p>"
9.78037E+12,The Forbidden Wife,['Sharon Kendrick'],"<p>After her mother died, Ashley Jones spent her childhood in care and foster homes. Alone in the world, she desperately needs her new live-in job as n author's assistant. But she is filled with trepidation when she arrives at isolated Blackwood Manor and meets the formidable Jack Marchant.</p><p>Ashley thinks she is just a drab nobodyÂbut her heart goes out to handsome but arrogant, tortured Jack, though she has no idea what troubles him. What is the secret that he keeps hidden? It is only after Jack proposes marriage and Ashley joyfully accepts that she finds outÂand, for this innocent bride-to-be, the truth is shockingÂ.</p>"
9.78037E+12,Taming The Brooding Cattleman : The Larkville Legacy (harlequin Romance #4334),"['Lennox', 'Marion']","<p>Alexandra Patterson swaps city chic for the dusty outback when she arrives at Werrara Stud Ranch. As the new vet, she may be more used to pampered puppies than prized stallions, but Alex is <i>determined</i> to show that she can cut it.</p>
<p>Brooding rancher Jack Connor is in for a shock—the women in his life have only ever caused him pain and anguishand Alexandra was supposed to be <i>Alexander.</i> Instead, the person before him is a petite blonde with a <i>pink</i> suitcase and is distractingly, infuriatingly attractive!</p>"
9.78037E+12,The Italian's Bought Bride,['Kate Hewitt'],"<p>Allegra Avesti never realized that her fiancé, wickedly handsome tycoon Stefano Capozzi, saw her as just another item on his agenda. How could she share her life with a man who'd negotiated the terms of their marriage in the boardroom rather than the bedroom? Years later, Stefano needs Allegra--and is determined to claim his runaway bride. The defiant Allegra will return to Italy with him--and if he has to seduce her into agreeing, then that will make it all the more pleasurable for him....</p>"
9.78037E+12,For Duty's Sake,['Lucy Monroe'],"<p>Angele has longed for her betrothal to Crown Prince Zahir to be consummated within wedlock. She naively hoped her promised husband would wait for her, as she would him—but compromising paparazzi photos have dashed those youthful dreams.</p>
<p>She cannot become Zahir's wife out of duty and endure a loveless union; she must let him go freebut on one condition. Without taking Angele's hand in marriage, will the proud sheikh agree to give her the wedding night she has long dreamed of?</p>"
9.78037E+12,Not Just The Greek's Wife,['Lucy Monroe'],"<p>Ariston Spiridakou had one reason and one reason only for marrying Chloe: he needed a biddable bride to provide the requisite heir. Yet three years later Chloe's status as good Greek wife is a distant memory—and her defiance has had her cast out of Ariston's life.</p>
<p>Infuriatingly, Chloe now finds herself at Ariston's mercy—but his help comes with a wicked price: the unyielding condition that he won't even consider her request until she's shared his bedand is expecting his baby!</p>"
9.78037E+12,Audubon Quartet: A Jonathan Wilder Mystery,['Ray Sipherd'],"<p>Art philanthropist and millionaire Brian Ravener has made the purchase of the century - four original paintings by John James Audubon. Their discovery, Ravener believes, will not only cause a stir in prominent art circles, but actually alter a portion of history regarding one of America's greatest artists and naturalists.</p>
<p>When the paintings are unveiled at a gallery on Nantucket, Ravener's hopes are dashed by Abel Lasher. The razor-tongued and much despised art critic pronounces the Audubon Quartet to be fake and that ""no one but a fool"" would be taken in by such shameless forgeries. A ruckus ensues and Jonathan Wilder, Brian's longtime friend, watches as Lasher is thrown out, literally on his ear. Later that same day another scandal breaks when Lasher's body is found floating in Nantucket Sound. Although many are happy to see him gone, only Ravener has a clear motive. Seeking someone who knows the inner workings of the premier art dealers and traders, Brian asks Jonathan to use his connections as an artist and his skills as a part-time sleuth to help him prove his innocence and uncover the facts behind Lasher's incredible accusation.</p>"
9.78037E+12,Thanksgiving Prayer: A Handful Of Heaven (bestselling Author Collection),"['Debbie Macomber', 'Jillian Hart']","<p>Before Claudia Masters even meets Seth Lessinger, she leaves him a message from the Psalms: ""May the Lord give you the desire of your heart."" She knows there's something different about this man. Something special. And meeting him only confirms it.</p>
<p>For his part, Seth, who is a new Christian, immediately recognizes that Claudia is the woman for him—the woman he wants to marry and take back to Alaska. But Claudia is torn between Seth and her life in Seattle. How can she give up everything familiar, everything she's always worked for? And yet, she can't bear the thought of losing this man she's come to love. Only when she acts with faith and hope does she find her true destiny.</p>"
9.78037E+12,The End of Her Innocence (Harlequin Presents Series #3049),['Sara Craven'],"<p>Before her heart became the latest one discarded in wild abandon by the even wilder Darius Maynard, housekeeper Chloe Benson fled her beloved village. Returning home years later, she finds the notorious rogue's flashing green eyes and mocking comments still infuriateÂand excite her!</p><p>Suddenly upgraded from spare to heir, Darius is enduring an onslaught of personal torment. However, he's been the black sheep of the Maynard family for as long as the gossipmongers can remember. And there are some old habits-indulging in beautiful women, for example-that Darius has no intention of breakingÂ.</p>"
9.78037E+12,The Unclaimed Baby,['Melanie Milburne'],"<p>Billionaire Luc Sabbatini may have ruthlessly cast Bronte from his lifebut he'd be lying if he said he'd forgotten this sweet ballerina.</p>
<p>That's why he's back, and ready to reawaken their lost passion. Only this time he finds Bronte isn't quite so biddable!</p>
<p>Her better judgment is urging her to walk away. Bronte has been lured into Luc's lair beforeThis time, however, the secret she's hiding will have its repercussions!</p>"
9.78037E+12,"Alice In Zombieland (white Rabbit Chronicles, Book 1) (the White Rabbit Chronicles)",['Gena Showalter'],"<p>BOOK 1 OF THE WHITE RABBIT CHRONICLES</p>
<p>She won't rest until she's sent every walking corpse back to its grave.</p>
<p>Forever.</p>
<p>Had anyone told Alice Bell that her entire life would change course between one heartbeat and the next, she would have laughed. But that's all it took. One heartbeat. A blink, a breath, a second, and everything she knew and loved was gone.</p>
<p>Her father was right. The monsters are real.</p>
<p>To avenge her family, Ali must learn to fight the undead. To survive, she must learn to trust the baddest of the bad boys, Cole Holland. But Cole has secrets of his own, and if Ali isn't careful, those secrets might just prove to be more dangerous than the zombies.</p>"
9.78037E+12,Not A Marrying Man,['Miranda Lee'],"<p>British billionaire Warwick Kincaid likes to take risks—though they don't include marriage and children. Twelve months is his limit when it comes to relationships.</p>
<p>Warwick asks beautiful Australian receptionist Amber Roberts to move into his luxury Sydney penthouse, and she dares to hope he might have changed. But after they've been together ten months Warwick starts to act cold and withdrawn. Is Amber's time up, just like the women before her? The chemistry between them remains <i>red-hot</i> and she finds it hard to believe that her time with Warwick is <i>really</i> over.</p>"
9.78037E+12,Wedding Date With Mr. Wrong,['Nicola Marsh'],"<p>Callie Umberto has had enough of dating disasters after the holiday fling of a lifetime ended abruptly and she swore off men for good.</p>
<p>Now her ex-flame is back in her life. Pro surfer Archer Flett might be as gorgeous as always, but his commitment phobia is just as active. She must be out of her mind to agree to be his date for his brother's wedding! But there's something about Archer that has always tempted Callie to throw caution to the wind.</p>"
9.78037E+12,Tagged,['Mara Purnhagen'],"<p>Can Kate Morgan stand up for herself—without being labeled a snitch?</p>
<p>Kate is just as confused as her best friend, Lan, when she arrives at Cleary High to find the building's been ""tagged"" with a life-size graffiti mural. Could the culprit be one of their friends or classmates? And is the kind-of-amazing creation really vandalism, or a work of art? She's tempted to stay out of it—mostly because, as the police chief's daughter, she's worried about being labeled a snitch. But when the same mysterious graffiti starts appearing throughout the state, putting more pressure on the authorities to catch the vandal, her investigative instincts kick in.</p>
<p>Now Eli, Kate's favorite coworker at the local coffee shop, is MIA. With Lan preoccupied with her own boy troubles, Kate needs to figure out some things on her own. Like why she can't stop thinking about Eli. And what she will do when all the clues about the graffiti point to someone she's close to…</p>"
9.78037E+12,The Sex Was Great But.,"[""Tyne O'connell""]","<p>Celebrity and reality are about to collide!</p>
<p>Holly Klein is an A-list celebrity with an army of assistants. Leo Monroe is a smart-talking DJ from the streets. She lives on Mulholland Drive; he lives on. . .someone else's sofa. But when Leo rescues Holly from a mugger, their two worlds collide, literally.</p>
<p>Such a heroic act deserves a reward, and Holly's producer comes up with a brilliant suggestion: feature Leo on Holly's hit makeover show. New image, new life — in just a few weeks! Leo accepts only so he can stay in Holly's pool house. Meanwhile, Holly is stunned to realize she prefers rough-and-ready Leo to her usual slick, Armani-clad companions. Sleeping with him once is an accident; soon, however, it becomes a secret habit she can't seem to break.</p>
<p>Great sex is one thing, but could a Hollywood star and a busking Brit ever seriously work as a couple? Holly starts to question whether the meaning of life really <i>is</i> a Hermes Birkin handbag and an invite to the hottest showbiz parties. Leo might be having a makeover, but is it Holly who really needs to change?</p>
<p>Tyne O'Connell, novelist, screenwriter and former professional gambler, was born in Australia. She now lives in Mayfair, London, also dividing her time between New York And L.A. This is her first novel for Red Dress Ink.</p>"
9.78037E+12,Australia's Maverick Millionaire,['Margaret Way'],"<p>Clio Templeton has loved Josh Hart since she was nine years old, when he saved her cousin from drowning. She's never forgotten how his cheek felt beneath her lips as she rewarded him with a kiss.</p><p>Years later, Josh has returned to the town that wrote him off as a bad seed-and the one woman who saw the true bravery beneath his bravado. But the small town has a long memory, and he can't risk the darkness of his past casting a shadow over the shining light of the local sweetheartÂ.</p>"
9.78037E+12,State Secrets,['Linda Lael Miller'],"<p>Cookbook author Holly Llewellyn is the last person who should be labeled an enemy of the state-or is she? After all, her brother is a missing traitor, and with her ties to the president, the Secret Service isn't taking chancesÂ.</p><p>So they send in agent David Goddard, undercover. But after one glance, David knows Holly isn't just an assignment-she's a woman who'll change his life.</p>                        <p>David's job was to discover if Holly was exactly who she claimed to be . . . before the FBI indicted her for aiding and abetting a fugitive. Suddenly, Holly found herself challenged by a man like no other. But who was David--just a man interested in her cooking classes, or someone much more interested in her private affairs? Reissue.</p>"
9.78037E+12,The Italian Count's Defiant Bride,['Catherine George'],"<p>Count Francesco da Luca doesn't like being made a fool of. When his bride fled the marriage bed, he vowed she'd pay the debt she owed him—their wedding night!</p>
<p>But Alicia Cross is no longer the trembling, naive innocent he married—and she won't be pushed around by the masterful count. His runaway bride is proving to be more of a challenge than he anticipated—until he discovers she's <i>still</i> a virgin. The wedding night Francesco wanted is his for the taking!<br>
</p>"
9.78037E+12,All I Want for Christmas,"['Wilkins', 'Gina']","<p>Doll-shop owner Ryan Clark wants one thing-a family. She's ready for a lifetime pledge of babies and deep, soul-warming contentment. But first she has to find a reliable man.Â</p><p>Max Monroe's sole aim in life is to be free. No ties, no commitments-that's his motto. Then he meets gorgeous Ryan Clark.Â</p><p>Orphans Pip and Kelsey want a new mom and dad.</p><p>And they have Ryan and Max in mind for the positions. With Santa backing them, how can they lose?<br></p>"
9.78037E+12,Return of the Last McKenna (Harlequin Romance Series #4337),['Shirley Jump'],"<p>Dr. Brody McKenna has just returned home from serving as a medic in Afghanistan, and he has one more mission to fulfillÂ.</p><p>Standing outside Kate Spencer's sweetshop, he takes a deep breath. Going through that door will take courage, for he's here to keep a promise made to his dying friend. He's prepared for tears or anger-not the deep attraction he feels for sparky-but-stressed Kate. One spontaneous offer of help later, this hero is surrounded by cupcakes, candy canes-and the greatest enticement to forget his past and take a new kind of risk.Â</p>"
9.78037E+12,Miss Liz's Passion: Home On The Ranch (bestselling Author Collection),"['Sherryl Woods', 'Allison Leigh']","<p>Elizabeth Gentry put all her passion into her students. Educating them, encouraging them, reaching them—that was easy. It was the living that was hard. After the betrayal, the grief and the pain, there was a kind of peace in giving away her heart to her pupils.</p>
<p>That was what made Todd Lewis so dangerous. With his dogged determination and rugged handsomeness, he had slowly staked his own claim on her heart and made her feel again. Made her want to hope and dream. But her hopes, her dreams, her heart—were so fragile. Could she entrust them to him? Or would he destroy them for good?</p>"
9.78037E+12,Slow Dance With The Sheriff,['Nikki Logan'],"<p>Ex-ballerina Eleanor Patterson is the darling of Manhattan society—until she discovers her pedigree background is a lie. So she heads to sleepy Larkville for answers.</p>
<p>Sheriff Jed Jackson never expected to rescue a stunning woman from a herd of cattle, or to be so fascinated by the vulnerability beneath Ellie's tough city veneer. Yet watching her unwind is irresistible, and as he helps her learn to dance again he wants to give both Ellie and himself a new beginning.</p>"
9.78037E+12,Colton's Ranch Refuge,['Beth Cornelison'],"<p>Ex-soldier Gunnar Colton's only focus is shaking off the horrors of war in his remote cabin—until a murderer abducts another victim from the neighboring Amish community. Now the Colton code of honor kicks in and it's his duty to protect the eyewitness who's the next likely target.</p>
<p>Treating sexy, spitfire actress Violet Chastain as just another assignment is next to impossible, though. There's more to her than Hollywood and the hurt she's hiding. The minute Gunnar lets the starlet and her twin baby boys into his home, the guard around his heart starts to crack. One taste of passion shows him the future he could have with Violet—if the threat closing in doesn't claim them both.</p>"
9.78037E+12,The Prince And The Nanny,['Cara Colter'],"<p>Feisty redhead Prudence Winslow is down to her last cent and cynical about if nding Mr. Right, so she has sworn off men—for a year!</p>
<p>But then she meets Ryan Kaelan, and his delightful motherless children who need her nanny skills. Prudence takes the job, telling herself it wasn't Ryan's jaw-dropping sexiness that convinced her— or the fact that he is a real-life prince!</p>
<p>Will she be able to resist Ryan's royal command— to seal the deal with a kiss?</p>"
9.78037E+12,Their Christmas Family Miracle,['Caroline Anderson'],"<p>Finding herself homeless three days before Christmas, proud single mom Amelia Jones is offered an empty picture-perfect country house to stay in. One look at her little children's hopeful faces and Millie accepts. With snow falling outside, gifts under the tree and laughter ringing, Millie's starting to believe that Christmas wishes can come true….</p>
<p>Until owner Jake Forrester steps through the door…<br>
</p>"
9.78037E+12,Maid In Montana,"['Meier', 'Susan']","<p>For single mom Sophie Penazzi, accepting a housekeeping job at handsome Jeb Worthington's ranch is a fresh start for her and six-month-old Brady?</p>
<p>More comfortable with a baby on her hip, dough on her apron and flour in her hair, Sophie knows she is nothing like the glamorous women who inhabit Jeb's world.</p>
<p>Her welcome from the taciturn rancher is far from warmbut that doesn't stop Sophie wishing she could be more than a maid in Montana!<br>
</p>"
9.78037E+12,Snowbound In The Earl's Castle,['Fiona Harper'],"<p>Forthright Faith McKinnon is driving English aristocrat Marcus Huntington crazy! Ever since she turned up at his castle to research a valuable stained-glass window, Marcus can't stop thinking about her. Faith might try to hide her true self behind a facade of feistiness, yet to Marcus she's as transparent as the glass she studies. What's more, the vulnerable woman in hiding is frighteningly appealing.</p>
<p>Marcus and Faith don't believe in fairy tales, but being snowed in together over Christmas feels like magic. And the best gift of all would be discovering that happy-ever-afters really can come true.</p>"
9.78037E+12,Bella's Impossible Boss,['Michelle Douglas'],"<p>From the wrong side of the tracks, Dominic Wright is fiercely proud of his successful career—and his latest project is his gateway to the big time! The downside? Dominic is expected to babysit the boss's spoiled daughter.</p>
<p>Bella Maldini knows hotshot Dominic by reputation, and where women are concerned it's a bad one! Still, if Bella wants this project to succeed she must work closely with Dominic. If only he weren't so impossible—cynical, complicated, controlled—and, worst of all, sexier than any man she's ever met!</p>"
9.78037E+12,Completely Smitten: Hers For The Weekend (bestselling Author Collection),"['Susan Mallery', 'Tanya Michaels']","<p>Haley Foster had lived her entire life in a box. Guided by her preacher father and the residents of her tiny hometown as to what to do, what to wear and even who to marry, she'd lost herself along the way. But no more. Now she was going to live on her own terms and do all the things good preachers' daughters didn't do. Starting with Kevin Harmon.</p>
<p>The injured U.S. Marshal needed a ride from Kansas to his home in Texas. Haley had a car. She figured she owed him a favor. And he knew a lot more about being bad than she did. A few days, just the two of them, in her tiny convertible and intimate hotel roomsIt would be fun, it would be passionate, it would be an experience.</p>
<p>At least, that was her plan. He just didn't know it yet.</p>"
9.78037E+12,Heiress Behind the Headlines (Harlequin Presents Series #3091),['Caitlin Crews'],"<p>Haunted by one scandal too many, tabloid-savaged and vulnerable, Larissa Whitney turns her back on her gilded fortune. Desperately hiding from the paparazzi's relentless cameras, Larissa escapes to a small, secluded island, seeking refuge. But she's not alone-instead, Larissa finds herself face-to-face with Manhattan tycoon Jack Endicott Sutton.</p><p>Now she's trapped on an island with a man she had a wild affair with five years before.Â</p><p>A man she's still achingly attracted to. <i>A man who knows the outrageous truth!</i></p>"
9.78037E+12,His Reputation Precedes Him,['Carole Mortimer'],"<p>He's one of the most talked about men in New York—and interior designer Eva Grey has heard <i>all</i> the stories. Yes, Markos is powerful, wealthy and unbearably good-looking, but Eva knows that while he might make a girl feel special for one searingly hot night, that's all he's good for. After her disastrous marriage, he's just the type of man she should avoid.</p>
<p>But when Markos hires Eva to decorate his penthouse, it's too lucrative an opportunity to turn downand one that shatters Eva's resolve to stay firmly out of Markos's bedroom!</p>"
9.78037E+12,Elphame's Choice,['P.c. Cast'],"<p>I was marked from birth as belonging to the Goddess Epona--but that didn't make my life easy. Because of my ""blessings,"" I was set apart, worshipped, unable to make real connections with others. Then came the <i>Feeling</i>, and with it a glimpse of my destiny. It led me to the MacCallen castle of legend, deserted since the terrible Fomorian war.</p>
<p>I followed the wordless call to breathe new life into a place long dead, but I didn't realize there were dark remnants of the war lingering in the nearby forest--victims and survivors who remained hidden. Others marked as different, powerful. Feared.</p>
<p>My choice was now twofold. I could keep to the happiness and safety of my newfound home, or I could choose a path that led to something more terrible, more dangerous, more thrilling than anything I'd ever expected.</p>
<p>And in that future I might never be alone again. . .</p>"
9.78037E+12,Rancher's Deadly Risk,['Rachel Lee'],"<p>In these rugged mountains, Cassie thought she'd finally found the small-town welcome she's been looking for her whole life. But after she stops some school bullies, suddenly the rest of this close-knit community isn't acting so friendly. The threats begin, and this schoolteacher has nowhere to turn for help—until a rugged, mysterious rancher steps in.</p>
<p>Lincoln Blair has been drawn to Cassie from day one. That's why he's avoiding the too-tempting new teacher—he knows from experience that outsiders get bored and leave. Still, he just can't help wanting to protect Cassie when trouble starts. As her danger grows, Linc realizes it's his heart he's forgotten to safeguard.</p>"
9.78037E+12,Defying The Prince,['Sarah Morgan'],"<p>It was a night filled with scandal, but pop princess Izzy Jackson really took the crown! Royal and VIP guests were reportedly horrified at the singer and reality-TV star's impromptu performance at her sister's royal engagement party.</p>
<p>It was left to Prince Matteo, second in line to the throne, to whisk tipsy starlet Izzy offstage, into his limo and straight to his luxury palazzofrom which the pair haven't emerged.</p>
<p>Rumor has it the proud prince and the footballer's daughter are working on a charity concert. Will they make sweet music together or split, citing irreconcilable artistic differences?</p>"
